Date,VVC-Price,VVC-RT,% Buys,% Sells,BS Ratio,CG-Price,CG-RT,CG-BSR,MTI,Trend
1/12/24,61.638,1.06,33.3,14.9,2.23,Y,Y,Y,1.54,UpUp
1/16/24,61.238,1.03,27.9,16.8,1.67,R,Y,Y,1.46,DnUp
1/17/24,60.835,1.01,21.3,17.8,1.2,R,Y,Y,1.33,DnUp
1/18/24,61.259,1.01,23.2,18.0,1.29,Y,Y,Y,1.3,DnUp
1/19/24,61.793,1.02,26.7,18.3,1.46,G,Y,Y,1.33,UpUp
1/22/24,62.345,1.05,30.9,17.1,1.81,G,Y,Y,1.43,UpUp
1/23/24,62.199,1.04,27.3,15.9,1.72,Y,Y,Y,1.45,UpUp
1/24/24,62.037,1.03,26.5,16.3,1.63,Y,Y,Y,1.44,UpUp
1/25/24,62.388,1.05,29.4,16.2,1.82,G,G,G,1.48,UpUp
1/26/24,62.473,1.05,29.9,15.8,1.89,G,Y,G,1.51,UpUp
1/29/24,63.046,1.06,32.4,15.3,2.12,G,G,G,1.57,UpUp
1/30/24,62.959,1.03,26.2,16.0,1.64,Y,Y,Y,1.52,UpUp
1/31/24,62.061,0.99,20.3,18.1,1.12,Y,R,Y,1.37,UpUp
2/1/24,62.785,1.01,25.4,17.6,1.44,G,G,Y,1.37,UpUp
2/2/24,62.817,1.0,23.8,19.3,1.23,G,Y,Y,1.34,UpUp
2/5/24,62.347,0.97,19.8,21.7,0.91,Y,R,R,1.25,DnUp
2/6/24,62.642,0.97,17.8,19.8,0.9,Y,Y,R,1.22,DnUp
2/7/24,62.911,0.97,19.0,21.4,0.88,G,Y,R,1.21,UpUp
2/8/24,63.241,0.98,19.9,20.4,0.98,G,Y,Y,1.23,UpUp
2/9/24,63.678,1.0,21.9,19.6,1.12,G,Y,G,1.28,UpUp
2/12/24,64.078,1.02,24.3,17.2,1.41,G,G,G,1.35,UpUp
2/13/24,62.701,0.95,13.8,21.9,0.63,Y,R,R,1.2,UpUp
2/14/24,63.618,0.99,18.9,19.1,0.99,G,Y,Y,1.21,UpUp
2/15/24,64.396,1.02,23.9,16.4,1.46,G,G,G,1.32,UpUp
2/16/24,64.039,1.01,22.2,17.2,1.29,Y,Y,Y,1.32,UpUp
2/20/24,63.598,0.98,19.2,19.0,1.01,Y,R,Y,1.25,DnUp
2/21/24,63.528,0.97,16.2,19.7,0.82,Y,Y,R,1.19,UpUp
2/22/24,64.355,0.98,20.6,21.0,0.98,G,Y,Y,1.22,UpUp
2/23/24,64.391,0.98,21.8,21.0,1.03,Y,Y,G,1.24,DnUp
2/26/24,64.476,0.99,21.5,20.2,1.06,G,Y,Y,1.26,UpUp
2/27/24,64.749,1.0,21.9,18.7,1.17,G,Y,G,1.29,UpUp
2/28/24,64.606,0.98,20.0,20.3,0.99,Y,Y,R,1.27,UpUp
2/29/24,64.926,0.99,22.0,20.0,1.1,G,Y,G,1.29,UpUp
3/1/24,65.421,1.01,24.9,18.9,1.32,G,G,G,1.35,UpUp
3/4/24,65.47,0.99,22.9,19.8,1.16,G,R,Y,1.35,UpUp
3/5/24,64.908,0.97,18.1,20.1,0.9,Y,R,R,1.27,UpUp
3/6/24,65.373,0.98,21.4,19.8,1.08,G,Y,G,1.27,UpUp
3/7/24,65.92,1.0,24.3,19.6,1.24,G,Y,G,1.32,UpUp
3/8/24,65.649,0.99,23.5,19.1,1.23,Y,R,Y,1.32,UpUp
3/11/24,65.442,0.98,22.8,19.7,1.16,Y,R,Y,1.29,DnUp
3/12/24,65.806,0.98,22.9,19.6,1.17,G,Y,G,1.3,UpUp
3/13/24,65.875,0.98,24.1,20.1,1.2,G,Y,G,1.3,UpUp
3/14/24,65.232,0.95,20.2,23.4,0.86,Y,R,R,1.21,DnUp
3/15/24,65.186,0.95,19.7,22.6,0.87,R,Y,Y,1.16,DnUp
3/18/24,65.129,0.95,20.3,22.6,0.9,R,Y,Y,1.13,C/Dn
3/19/24,65.46,0.96,21.0,20.6,1.02,Y,Y,G,1.14,DnUp
3/20/24,66.258,0.99,26.0,18.3,1.42,G,Y,G,1.25,C/Up
3/21/24,66.724,1.0,27.3,18.4,1.49,G,Y,G,1.33,UpUp
3/22/24,66.322,0.99,24.7,20.0,1.23,Y,Y,Y,1.3,UpUp
3/25/24,66.25,0.97,22.7,20.1,1.13,Y,Y,Y,1.26,UpUp
3/26/24,66.202,0.97,21.7,18.7,1.16,Y,Y,G,1.24,UpUp
3/27/24,66.928,1.01,27.2,16.9,1.61,G,G,G,1.34,UpUp
3/28/24,67.092,1.02,28.4,16.6,1.72,G,G,G,1.41,UpUp
4/1/24,66.668,0.99,25.3,17.5,1.45,Y,R,Y,1.37,UpUp
4/2/24,65.953,0.97,20.1,18.5,1.08,R,Y,Y,1.26,DnUp
4/3/24,66.17,0.98,22.3,18.3,1.22,Y,Y,G,1.23,DnUp
4/4/24,65.536,0.96,17.4,19.1,0.91,Y,R,R,1.14,DnUp
4/5/24,65.983,0.97,20.6,19.3,1.07,Y,Y,G,1.14,DnUp
4/8/24,66.183,0.99,23.5,18.5,1.27,Y,Y,Y,1.17,DnUp
4/9/24,66.258,0.99,21.6,16.7,1.29,Y,Y,G,1.19,UpUp
4/10/24,65.247,0.95,14.0,20.0,0.7,R,R,R,1.08,C/Dn
4/11/24,65.459,0.96,16.2,20.0,0.81,Y,Y,Y,1.04,DnUp
4/12/24,64.45,0.92,10.6,23.3,0.46,R,R,R,0.93,DnDn
4/15/24,63.732,0.9,9.6,25.9,0.37,R,R,R,0.83,DnDn
4/16/24,63.472,0.88,7.7,26.9,0.29,R,R,R,0.76,DnDn
4/17/24,63.088,0.87,6.9,28.3,0.25,R,R,R,0.71,DnDn
4/18/24,62.971,0.87,7.6,28.6,0.26,R,Y,Y,0.68,DnDn
4/19/24,62.9,0.87,8.2,28.9,0.28,R,Y,Y,0.67,DnDn
4/22/24,63.405,0.89,9.6,26.2,0.37,Y,Y,Y,0.7,DnDn
4/23/24,64.216,0.93,11.1,22.1,0.5,Y,Y,Y,0.77,UpDn
4/24/24,64.24,0.92,11.3,22.8,0.49,Y,Y,Y,0.8,UpDn
4/25/24,64.026,0.91,11.0,24.8,0.44,Y,Y,Y,0.8,UpDn
4/26/24,64.371,0.93,12.5,23.4,0.53,Y,Y,Y,0.83,UpDn
4/29/24,64.643,0.93,12.6,22.6,0.56,G,Y,Y,0.86,UpDn
4/30/24,63.626,0.9,8.3,24.1,0.35,R,R,R,0.81,DnDn
5/1/24,63.585,0.9,8.7,24.0,0.36,R,Y,Y,0.78,DnDn
5/2/24,64.247,0.93,11.3,22.0,0.51,G,Y,Y,0.83,UpDn
5/3/24,64.874,0.95,13.2,21.3,0.62,G,Y,Y,0.91,UpDn
5/6/24,65.55,0.97,15.2,20.3,0.75,G,Y,Y,1.01,UpUp
5/7/24,65.656,0.96,14.1,19.2,0.74,Y,Y,Y,1.04,UpUp
5/8/24,65.498,0.96,14.5,20.1,0.72,Y,Y,Y,1.04,UpUp
5/9/24,66.039,0.98,17.9,19.5,0.92,G,Y,Y,1.1,UpUp
5/10/24,66.057,0.97,17.9,20.8,0.86,G,Y,Y,1.1,UpUp
5/13/24,65.937,0.96,16.3,20.4,0.8,Y,R,Y,1.08,UpUp
5/14/24,66.338,0.98,18.6,18.2,1.02,G,Y,G,1.13,C/Up
5/15/24,67.052,1.0,24.5,17.7,1.38,G,Y,G,1.24,UpUp
5/16/24,66.774,1.0,22.2,18.0,1.24,Y,Y,Y,1.24,UpUp
5/17/24,66.882,1.0,23.6,18.1,1.31,G,Y,G,1.25,UpUp
5/20/24,67.007,0.99,22.2,18.2,1.22,G,Y,Y,1.25,UpUp
5/21/24,66.879,0.99,20.5,17.9,1.14,Y,Y,Y,1.23,UpUp
5/22/24,66.516,0.97,16.8,18.6,0.9,Y,R,R,1.16,DnUp
5/23/24,65.773,0.93,12.6,21.6,0.58,R,R,R,1.04,DnUp
5/24/24,66.286,0.95,15.4,20.9,0.73,Y,Y,Y,1.01,DnUp
5/28/24,66.059,0.95,15.9,21.1,0.75,Y,Y,Y,0.99,DnDn
5/29/24,65.332,0.93,11.3,22.0,0.51,R,R,R,0.92,DnDn
5/30/24,65.548,0.94,12.2,21.6,0.56,Y,Y,Y,0.9,DnDn
5/31/24,65.973,0.96,13.7,20.9,0.66,Y,Y,Y,0.92,UpDn
6/3/24,65.75,0.95,14.1,21.3,0.66,R,Y,Y,0.92,C/Dn
6/4/24,65.393,0.93,11.4,22.0,0.52,R,R,R,0.88,DnDn
6/5/24,66.078,0.95,15.2,21.5,0.71,Y,Y,Y,0.92,UpDn
6/6/24,65.931,0.95,15.4,21.8,0.71,Y,Y,Y,0.93,UpDn
6/7/24,65.472,0.92,12.1,24.1,0.5,R,R,R,0.89,DnDn
6/10/24,65.643,0.93,12.8,23.2,0.55,Y,Y,Y,0.88,DnDn
6/11/24,65.417,0.92,10.9,22.6,0.48,Y,R,R,0.86,UpDn
6/12/24,66.104,0.94,13.6,21.6,0.63,G,Y,Y,0.9,UpDn
6/13/24,65.845,0.93,12.4,23.9,0.52,R,R,R,0.9,DnDn
6/14/24,65.345,0.9,10.7,27.0,0.4,R,R,R,0.87,DnDn
6/17/24,65.804,0.91,11.7,26.1,0.45,G,Y,Y,0.88,UpDn
6/18/24,65.889,0.91,12.2,26.0,0.47,G,Y,Y,0.89,UpDn
6/20/24,65.694,0.9,11.7,26.5,0.44,Y,R,R,0.88,DnDn
6/21/24,65.697,0.9,11.6,26.6,0.44,Y,Y,Y,0.88,DnDn
6/24/24,65.829,0.91,12.0,25.8,0.46,Y,Y,Y,0.89,UpDn
6/25/24,65.62,0.9,11.1,25.9,0.43,Y,R,R,0.88,DnDn
6/26/24,65.523,0.9,11.0,25.6,0.43,Y,Y,Y,0.87,DnDn
6/27/24,65.748,0.91,12.1,25.0,0.48,G,Y,Y,0.88,UpDn
6/28/24,65.801,0.92,13.0,24.8,0.52,G,Y,Y,0.89,UpDn
7/1/24,65.445,0.9,11.3,26.5,0.43,R,R,R,0.87,DnDn
7/2/24,65.678,0.91,12.4,25.1,0.49,G,Y,Y,0.88,UpDn
7/3/24,65.901,0.93,13.8,23.6,0.59,G,Y,Y,0.91,UpDn
7/5/24,65.828,0.92,14.6,24.6,0.59,Y,Y,Y,0.92,UpDn
7/8/24,65.975,0.93,14.3,23.9,0.6,G,Y,Y,0.94,UpDn
7/9/24,65.805,0.93,13.6,23.2,0.59,Y,Y,Y,0.93,UpDn
7/10/24,66.353,0.95,16.6,22.2,0.75,G,Y,Y,0.99,UpDn
7/11/24,67.218,1.0,22.4,18.5,1.21,G,Y,G,1.12,C/Up
7/12/24,67.795,1.02,26.6,17.1,1.56,G,G,G,1.25,UpUp
7/15/24,68.144,1.01,25.1,17.4,1.44,G,Y,Y,1.31,UpUp
7/16/24,69.453,1.05,30.1,14.3,2.1,G,G,G,1.49,UpUp
7/17/24,68.642,1.03,26.0,15.6,1.66,Y,Y,Y,1.45,UpUp
7/18/24,67.933,0.99,20.0,18.0,1.12,Y,R,Y,1.31,UpUp
7/19/24,67.601,0.97,16.8,18.9,0.89,Y,R,R,1.2,DnUp
7/22/24,68.37,0.99,22.3,17.4,1.28,G,Y,G,1.23,UpUp
7/23/24,68.442,1.0,21.2,16.7,1.27,Y,Y,Y,1.24,DnUp
7/24/24,67.246,0.96,14.4,19.2,0.75,R,R,R,1.12,DnUp
7/25/24,67.526,0.96,16.4,19.8,0.83,Y,Y,Y,1.08,DnUp
7/26/24,68.441,0.99,20.6,18.4,1.12,G,Y,G,1.14,UpUp
7/29/24,68.233,0.97,17.8,19.2,0.93,Y,R,R,1.13,DnUp
7/30/24,68.302,0.96,18.0,19.5,0.92,Y,R,R,1.12,DnUp
7/31/24,68.917,0.98,20.2,18.0,1.12,Y,Y,G,1.17,UpUp
8/1/24,67.653,0.92,14.5,22.6,0.64,Y,R,R,1.07,UpUp
8/2/24,66.187,0.87,10.3,29.4,0.35,Y,R,R,0.91,DnDn
8/5/24,64.509,0.82,5.9,35.5,0.17,R,R,R,0.73,C/Dn
8/6/24,65.112,0.84,7.1,32.0,0.22,Y,Y,Y,0.7,DnDn
8/7/24,64.585,0.82,6.8,34.8,0.19,R,R,R,0.65,DnDn
8/8/24,65.902,0.87,9.2,29.9,0.31,Y,Y,Y,0.7,DnDn
8/9/24,66.001,0.87,9.7,30.7,0.32,Y,Y,Y,0.73,DnDn
8/12/24,65.755,0.87,8.9,31.0,0.29,Y,Y,Y,0.74,UpDn
8/13/24,66.641,0.91,11.5,26.0,0.44,G,Y,Y,0.8,UpDn
8/14/24,66.695,0.9,12.1,26.6,0.46,Y,Y,Y,0.83,UpDn
8/15/24,67.705,0.94,15.9,23.9,0.66,G,Y,Y,0.93,UpDn
8/16/24,67.896,0.95,17.8,23.5,0.76,G,Y,Y,1.0,UpDn
8/19/24,68.476,0.96,20.8,22.0,0.95,G,Y,Y,1.09,UpUp
8/20/24,68.12,0.95,17.5,21.4,0.82,Y,Y,Y,1.1,UpUp
8/21/24,68.718,0.98,22.6,19.7,1.15,G,Y,G,1.19,C/Up
8/22/24,68.283,0.95,17.8,21.7,0.82,Y,Y,R,1.16,UpUp
8/23/24,69.453,1.0,28.5,19.2,1.48,G,Y,G,1.3,UpUp
8/26/24,69.257,0.99,25.6,19.1,1.34,Y,Y,Y,1.32,UpUp
8/27/24,69.205,0.99,24.2,18.5,1.31,Y,Y,Y,1.32,UpUp
8/28/24,68.856,0.96,21.5,20.7,1.04,Y,R,Y,1.25,UpUp
8/29/24,69.15,0.98,23.5,20.1,1.17,G,Y,G,1.25,UpUp
8/30/24,69.593,0.99,26.8,19.8,1.35,G,Y,Y,1.3,UpUp
9/3/24,68.122,0.93,16.3,23.9,0.68,R,R,R,1.14,DnUp
9/4/24,68.052,0.93,15.6,23.5,0.66,R,Y,R,1.05,DnUp
9/5/24,67.719,0.93,15.1,24.0,0.63,R,Y,R,0.98,DnDn
9/6/24,66.792,0.89,11.8,27.7,0.43,Y,R,R,0.88,DnDn
9/9/24,67.295,0.92,15.2,25.6,0.59,Y,Y,Y,0.88,DnDn
9/10/24,67.311,0.93,13.9,25.2,0.55,Y,Y,R,0.87,DnDn
9/11/24,67.623,0.94,14.6,23.6,0.62,Y,Y,Y,0.89,DnDn
9/12/24,68.169,0.96,17.9,22.5,0.8,Y,Y,Y,0.95,UpDn
9/13/24,68.997,0.99,24.2,20.1,1.2,G,Y,G,1.07,UpUp
9/16/24,69.271,0.98,23.8,20.6,1.16,G,Y,Y,1.14,UpUp
9/17/24,69.438,0.99,23.4,18.7,1.25,G,Y,G,1.2,UpUp
9/18/24,69.352,0.98,22.8,19.7,1.16,Y,Y,Y,1.21,UpUp
9/19/24,70.511,1.02,31.5,17.8,1.77,G,G,G,1.37,UpUp
9/20/24,70.105,1.01,28.7,18.8,1.53,Y,Y,Y,1.37,UpUp
9/23/24,70.284,0.99,27.5,19.4,1.41,G,R,Y,1.36,UpUp
9/24/24,70.473,1.0,29.0,17.5,1.65,G,Y,G,1.4,UpUp
9/25/24,70.004,0.98,24.6,19.2,1.28,Y,Y,Y,1.33,UpUp
9/26/24,70.604,1.01,29.7,18.1,1.64,G,G,Y,1.38,UpUp
9/27/24,70.711,1.02,30.7,17.5,1.76,G,G,G,1.42,UpUp
9/30/24,70.79,1.01,29.4,17.1,1.72,G,Y,Y,1.44,UpUp
10/1/24,70.308,0.98,21.7,18.0,1.21,Y,R,Y,1.34,DnUp
10/2/24,70.258,0.98,21.3,18.3,1.16,Y,Y,Y,1.27,UpUp
10/3/24,69.898,0.96,18.0,19.5,0.93,Y,R,R,1.18,DnUp
10/4/24,70.479,0.99,23.6,18.1,1.31,Y,Y,G,1.21,DnUp
10/7/24,69.987,0.97,19.3,18.9,1.02,Y,R,Y,1.16,DnUp
10/8/24,70.145,0.97,19.4,17.6,1.1,Y,Y,Y,1.14,DnUp
10/9/24,70.487,0.97,21.2,18.3,1.16,G,Y,Y,1.15,UpUp
10/10/24,70.27,0.97,20.9,18.8,1.11,Y,Y,Y,1.14,UpUp
10/11/24,71.078,1.0,25.7,17.0,1.51,G,Y,G,1.24,UpUp
10/14/24,71.493,1.0,26.9,16.9,1.59,G,Y,G,1.31,UpUp
10/15/24,71.11,0.99,24.2,16.3,1.49,Y,Y,Y,1.3,UpUp
10/16/24,71.648,1.02,27.7,14.9,1.86,G,G,G,1.38,UpUp
10/17/24,71.603,1.01,27.1,15.4,1.76,Y,Y,Y,1.4,UpUp
10/18/24,71.82,1.03,28.4,14.6,1.94,G,G,G,1.45,UpUp
10/21/24,71.183,1.0,23.2,15.8,1.47,Y,Y,Y,1.36,DnUp
10/22/24,70.852,1.01,21.2,14.2,1.49,R,G,Y,1.3,DnUp
10/23/24,70.353,0.98,17.7,15.5,1.14,Y,R,Y,1.2,DnUp
10/24/24,70.474,0.99,18.4,16.4,1.12,Y,Y,Y,1.15,DnUp
10/25/24,70.235,0.98,17.7,17.0,1.04,Y,R,Y,1.1,DnUp
10/28/24,70.731,1.02,22.5,15.3,1.47,Y,G,Y,1.16,DnUp
10/29/24,70.663,1.0,18.5,15.4,1.19,R,Y,Y,1.15,DnUp
10/30/24,70.474,0.99,17.3,16.5,1.05,Y,Y,Y,1.11,UpUp
10/31/24,69.626,0.95,12.5,19.3,0.65,R,R,R,1.0,C/Dn
11/1/24,69.842,0.96,13.2,19.7,0.67,Y,Y,Y,0.96,DnDn
11/4/24,69.945,0.96,12.9,18.8,0.69,Y,Y,Y,0.95,DnDn
11/5/24,70.929,0.98,16.0,16.9,0.95,Y,Y,Y,1.02,UpUp
11/6/24,72.946,1.02,26.4,17.4,1.52,G,G,G,1.25,C/Up
11/7/24,73.09,1.03,28.0,17.2,1.63,Y,G,G,1.36,UpUp
11/8/24,73.455,1.03,27.9,18.5,1.5,G,Y,Y,1.41,UpUp
11/11/24,73.967,1.01,26.7,18.8,1.42,G,Y,Y,1.44,UpUp
11/12/24,73.313,0.98,23.7,20.2,1.18,Y,R,Y,1.37,UpUp
11/13/24,73.021,0.96,23.0,22.1,1.04,Y,R,Y,1.3,UpUp
11/14/24,72.432,0.94,20.7,23.5,0.88,R,R,R,1.21,DnUp
11/15/24,71.661,0.92,17.0,26.1,0.65,Y,R,R,1.1,DnUp
11/18/24,71.892,0.93,19.6,24.7,0.79,Y,Y,Y,1.07,DnUp
11/19/24,72.079,0.95,19.6,23.4,0.84,Y,Y,Y,1.06,DnUp
11/20/24,72.241,0.95,20.6,23.8,0.86,Y,Y,Y,1.07,DnUp
11/21/24,73.071,0.97,24.3,23.2,1.05,Y,Y,G,1.14,UpUp
11/22/24,73.825,0.99,26.3,22.0,1.2,G,Y,G,1.24,UpUp
11/25/24,74.465,1.0,27.0,20.7,1.3,G,Y,G,1.32,UpUp
11/26/24,74.262,0.99,25.5,20.8,1.23,Y,Y,Y,1.32,UpUp
11/27/24,74.222,1.0,25.6,20.0,1.28,Y,Y,G,1.32,UpUp
11/29/24,74.504,1.01,27.0,19.1,1.41,G,G,G,1.36,UpUp
12/2/24,74.448,1.0,26.2,19.4,1.35,Y,Y,Y,1.36,UpUp
12/3/24,74.302,0.98,23.5,19.4,1.21,Y,R,Y,1.33,DnUp
12/4/24,74.561,0.98,24.1,19.8,1.22,G,Y,Y,1.33,UpUp
12/5/24,74.145,0.97,22.8,21.3,1.07,R,R,Y,1.28,DnUp
12/6/24,74.298,0.97,23.2,21.1,1.1,Y,Y,Y,1.27,DnUp
12/9/24,73.856,0.98,21.6,19.4,1.11,R,Y,Y,1.23,DnUp
12/10/24,73.413,0.96,17.5,19.4,0.9,R,R,R,1.16,C/Dn
12/11/24,73.792,0.97,20.0,19.9,1.0,Y,Y,Y,1.15,DnUp
12/12/24,73.271,0.94,17.3,22.1,0.78,R,R,R,1.09,DnUp
12/13/24,72.942,0.93,16.3,23.5,0.7,R,R,R,1.03,DnUp
12/16/24,72.984,0.93,18.0,24.5,0.73,Y,Y,Y,1.0,DnUp
12/17/24,72.422,0.91,14.1,24.7,0.57,R,R,R,0.94,DnDn
12/18/24,70.068,0.84,7.7,31.8,0.24,R,R,R,0.77,DnDn
12/19/24,69.833,0.83,7.6,33.5,0.23,R,R,R,0.69,DnDn
12/20/24,70.465,0.85,9.1,31.2,0.29,Y,Y,Y,0.68,DnDn
12/23/24,70.457,0.87,10.3,30.1,0.34,R,Y,Y,0.68,DnDn
12/24/24,70.942,0.9,11.3,27.0,0.42,Y,Y,Y,0.71,DnDn
12/26/24,71.194,0.92,12.1,25.4,0.48,Y,Y,Y,0.75,UpDn
12/27/24,70.572,0.9,10.0,27.1,0.37,Y,Y,Y,0.73,UpDn
12/30/24,70.014,0.88,8.4,28.4,0.3,R,Y,Y,0.69,DnDn
12/31/24,69.932,0.88,7.4,26.0,0.28,R,Y,R,0.67,DnDn
1/2/25,69.898,0.9,7.8,24.7,0.32,R,Y,Y,0.67,DnDn
1/3/25,70.65,0.93,9.6,22.2,0.43,Y,Y,Y,0.72,DnDn
1/6/25,70.77,0.93,10.6,22.7,0.47,G,Y,Y,0.75,UpDn
1/7/25,70.24,0.91,8.5,22.1,0.38,Y,Y,Y,0.74,UpDn
1/8/25,70.218,0.89,7.7,24.6,0.31,Y,Y,Y,0.73,UpDn
1/10/25,69.127,0.86,6.8,30.5,0.22,R,R,R,0.68,DnDn
1/13/25,69.33,0.86,6.7,29.1,0.23,Y,Y,Y,0.67,DnDn
1/14/25,69.937,0.88,7.6,25.8,0.3,Y,Y,Y,0.7,DnDn
1/15/25,70.938,0.92,10.3,22.4,0.46,G,Y,Y,0.78,UpDn
1/16/25,71.224,0.92,10.8,22.6,0.48,G,Y,Y,0.85,UpDn
1/17/25,71.627,0.94,12.6,21.5,0.58,Y,Y,Y,0.92,UpDn
1/21/25,72.513,0.95,13.9,20.2,0.69,G,Y,Y,1.01,UpUp
1/22/25,72.457,0.95,13.7,19.6,0.7,Y,Y,Y,1.03,UpUp
1/23/25,72.741,0.96,15.7,19.0,0.83,G,Y,Y,1.07,UpUp
1/24/25,72.627,0.96,15.3,19.0,0.81,Y,Y,Y,1.07,UpUp
1/27/25,72.026,0.92,10.7,20.6,0.52,Y,R,R,1.0,UpUp
1/28/25,72.187,0.93,11.1,20.2,0.55,Y,Y,Y,0.98,DnDn
1/29/25,71.996,0.92,11.0,20.9,0.53,R,R,R,0.96,DnDn
1/30/25,72.714,0.94,13.9,19.9,0.7,Y,Y,Y,1.01,DnUp
1/31/25,72.188,0.92,12.1,21.4,0.56,R,R,R,0.99,DnDn
2/3/25,71.53,0.91,10.8,23.7,0.46,R,R,R,0.92,DnDn
2/4/25,72.093,0.93,11.7,19.5,0.6,Y,Y,Y,0.92,DnDn
2/5/25,72.608,0.95,13.3,19.0,0.7,Y,Y,Y,0.96,UpDn
2/6/25,72.581,0.95,14.5,19.7,0.74,R,Y,Y,0.97,DnDn
2/7/25,71.966,0.93,12.5,21.9,0.57,R,Y,Y,0.92,DnDn
2/10/25,72.354,0.94,13.9,21.0,0.66,Y,Y,Y,0.92,UpDn
2/11/25,72.146,0.94,13.7,20.7,0.66,Y,Y,Y,0.91,UpDn
2/12/25,71.799,0.93,13.2,22.3,0.59,R,R,R,0.89,DnDn
2/13/25,72.473,0.96,16.6,20.7,0.8,Y,Y,Y,0.93,DnDn
2/14/25,72.432,0.96,16.8,20.8,0.81,Y,Y,Y,0.95,UpDn
2/18/25,72.723,0.96,17.4,20.8,0.84,G,Y,Y,0.98,UpDn
2/19/25,72.534,0.95,16.3,20.7,0.78,Y,Y,Y,0.98,UpDn
2/20/25,72.128,0.94,15.1,21.7,0.7,Y,Y,Y,0.95,UpDn
2/21/25,70.785,0.9,10.9,26.2,0.41,R,R,R,0.84,DnDn
2/24/25,70.465,0.89,10.0,27.2,0.37,R,R,R,0.78,DnDn
2/25/25,70.424,0.88,10.7,27.9,0.38,Y,R,Y,0.75,DnDn
2/26/25,70.549,0.89,11.2,27.6,0.4,Y,Y,Y,0.74,DnDn
2/27/25,69.675,0.86,9.0,31.6,0.29,R,R,R,0.69,DnDn
2/28/25,70.311,0.87,10.6,31.0,0.34,Y,Y,Y,0.7,DnDn
3/3/25,69.255,0.83,10.1,35.7,0.28,R,R,R,0.65,DnDn
3/4/25,68.546,0.82,8.8,35.9,0.24,R,R,R,0.6,DnDn
3/5/25,69.425,0.86,11.4,32.4,0.35,Y,Y,Y,0.63,DnDn
3/6/25,68.445,0.84,10.2,35.8,0.28,R,R,R,0.6,DnDn
3/7/25,68.713,0.85,11.5,34.9,0.33,Y,Y,Y,0.6,DnDn
3/10/25,67.151,0.8,8.6,42.2,0.2,R,R,R,0.53,DnDn
3/11/25,66.927,0.81,8.2,40.4,0.2,R,Y,Y,0.51,DnDn
3/12/25,67.051,0.83,8.4,38.6,0.22,Y,Y,Y,0.51,DnDn
3/13/25,66.155,0.8,8.1,43.7,0.19,R,R,R,0.5,DnDn
3/14/25,67.5,0.84,10.4,37.1,0.28,Y,Y,Y,0.56,DnDn
3/17/25,68.31,0.88,12.6,33.3,0.38,Y,Y,Y,0.63,UpDn
3/18/25,67.812,0.87,12.0,33.0,0.36,Y,Y,Y,0.64,UpDn
3/19/25,68.511,0.89,13.0,30.2,0.43,G,Y,Y,0.69,UpDn
3/20/25,68.201,0.88,12.2,31.1,0.39,Y,Y,Y,0.7,UpDn
3/21/25,67.919,0.88,10.6,31.7,0.34,Y,Y,Y,0.7,UpDn
3/24/25,69.06,0.9,11.3,28.6,0.39,G,Y,Y,0.78,UpDn
3/25/25,69.0,0.89,10.9,27.7,0.39,Y,Y,Y,0.81,UpDn
3/26/25,68.456,0.87,10.3,30.1,0.34,Y,R,R,0.8,DnDn
3/27/25,68.304,0.87,10.5,31.0,0.34,Y,Y,Y,0.78,UpDn
3/28/25,67.168,0.83,8.8,37.1,0.24,R,R,R,0.71,DnDn
3/31/25,67.19,0.82,8.7,37.7,0.23,Y,R,R,0.67,DnDn
4/1/25,67.435,0.83,8.4,36.1,0.23,Y,Y,Y,0.66,DnDn
4/2/25,68.038,0.85,9.2,33.6,0.27,Y,Y,Y,0.69,DnDn
4/3/25,65.084,0.77,7.3,50.0,0.15,R,R,R,0.58,DnDn
4/4/25,61.984,0.68,3.6,65.3,0.05,R,R,R,0.46,DnDn
4/7/25,61.243,0.68,2.7,68.8,0.04,R,Y,R,0.4,DnDn
4/8/25,60.267,0.66,2.3,72.7,0.03,R,R,R,0.36,DnDn
4/9/25,64.758,0.79,3.3,48.8,0.07,Y,Y,Y,0.47,DnDn
4/10/25,62.89,0.73,3.9,61.5,0.06,R,R,R,0.47,DnDn
4/11/25,63.903,0.77,5.0,54.7,0.09,Y,Y,Y,0.5,UpDn
4/14/25,64.573,0.8,5.4,51.2,0.11,Y,Y,Y,0.54,UpDn
4/15/25,64.614,0.81,5.4,46.1,0.12,Y,Y,Y,0.57,UpDn
4/16/25,63.924,0.79,5.7,50.1,0.11,R,Y,Y,0.57,DnDn
4/17/25,64.342,0.81,7.0,47.5,0.15,Y,Y,Y,0.59,UpDn
4/21/25,63.201,0.78,5.7,53.5,0.11,R,Y,Y,0.56,DnDn
4/22/25,64.613,0.83,7.5,41.8,0.18,G,Y,Y,0.59,UpDn
4/23/25,65.33,0.86,8.0,36.4,0.22,G,Y,Y,0.63,UpDn
4/24/25,66.429,0.9,10.1,31.4,0.32,Y,Y,Y,0.83,UpDn
4/25/25,66.455,0.91,9.9,30.9,0.32,G,Y,Y,0.9,UpDn
4/28/25,66.645,0.89,9.6,31.6,0.3,Y,Y,Y,0.94,UpDn
4/29/25,66.987,0.91,11.1,27.0,0.41,G,Y,Y,0.99,UpDn
4/30/25,67.034,0.91,11.2,28.4,0.4,G,Y,Y,0.96,UpDn
